f1_w,acc_w,seed,timestamps,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,mode,path,epoch
0.6560911940518588,0.6628352490421456,4739,202505090031,0.8081210191082803,0.5907473309608541,0.18,0.39903846153846156,0.6616915422885572,0.16176470588235295,0.5217391304347826,0.7901907356948229,0.5896980461811723,0.23376623376623376,0.4029126213592233,0.657601977750309,0.23404255319148937,0.5172413793103449,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_65.61_acc_66.28_epoch_28_time_202505090031_seed_4739.pth,28
0.6447240287664164,0.668199233716475,6303,202505090025,0.8845541401273885,0.6298932384341637,0.18,0.19230769230769232,0.5920398009950248,0.22058823529411764,0.4463768115942029,0.792156862745098,0.59,0.22784810126582278,0.2898550724637681,0.6346666666666667,0.2830188679245283,0.5099337748344371,ORIGINAL,/workspace/MGLRA/save_folder/MELD/original/model_f1_64.47_acc_66.82_epoch_95_time_202505090025_seed_6303.pth,95
0.6458692983456946,0.657088122605364,6303,202505090025,0.8176751592356688,0.594306049822064,0.24,0.2692307692307692,0.6741293532338308,0.17647058823529413,0.4927536231884058,0.7890895121014214,0.583916083916084,0.24742268041237114,0.35,0.6273148148148148,0.23529411764705882,0.513595166163142,ORIGINAL,/workspace/MGLRA/save_folder/MELD/original/model_f1_64.59_acc_65.71_epoch_97_time_202505090025_seed_6303.pth,97
0.6464097015546272,0.6578544061302682,6303,202505090025,0.8144904458598726,0.6690391459074733,0.16,0.27884615384615385,0.6318407960199005,0.20588235294117646,0.4985507246376812,0.7884393063583816,0.5784615384615385,0.22857142857142856,0.3613707165109034,0.6294919454770755,0.2692307692307692,0.5111441307578009,ORIGINAL,/workspace/MGLRA/save_folder/MELD/original/model_f1_64.64_acc_65.79_epoch_98_time_202505090025_seed_6303.pth,98
0.65219170369205,0.6597701149425287,6303,202505090025,0.804140127388535,0.6156583629893239,0.2,0.3701923076923077,0.6442786069651741,0.14705882352941177,0.5304347826086957,0.7884465261514442,0.5834738617200674,0.24390243902439024,0.4117647058823529,0.6410891089108911,0.23255813953488372,0.5118881118881119,ORIGINAL,/workspace/MGLRA/save_folder/MELD/original/model_f1_65.22_acc_65.98_epoch_99_time_202505090025_seed_6303.pth,99
0.6268413821683599,0.6440613026819924,2567,202505090038,0.7993630573248408,0.498220640569395,0.0,0.23076923076923078,0.6592039800995025,0.0,0.6492753623188405,0.790862544308783,0.527306967984934,0.0,0.3221476510067114,0.6377858002406739,0.0,0.49612403100775193,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_62.68_acc_64.41_epoch_0_time_202505090038_seed_2567.pth,0
0.6430208809015665,0.6639846743295019,4739,202505090031,0.8439490445859873,0.6263345195729537,0.14,0.20192307692307693,0.6940298507462687,0.14705882352941177,0.4608695652173913,0.7925233644859813,0.597623089983022,0.1917808219178082,0.3010752688172043,0.6326530612244898,0.22988505747126436,0.5007874015748032,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_64.30_acc_66.40_epoch_37_time_202505090031_seed_4739.pth,37
0.6444437754406448,0.6578544061302682,2567,202505090038,0.8001592356687898,0.5907473309608541,0.0,0.36538461538461536,0.5970149253731343,0.0,0.6666666666666666,0.7928994082840237,0.5804195804195804,0.0,0.4198895027624309,0.631578947368421,0.0,0.5269186712485682,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.44_acc_65.79_epoch_1_time_202505090038_seed_2567.pth,1
0.6469264727636864,0.6601532567049808,2567,202505090038,0.8057324840764332,0.6156583629893239,0.02,0.375,0.5945273631840796,0.0,0.6376811594202898,0.7940368772067478,0.5834738617200674,0.038461538461538464,0.42276422764227645,0.6373333333333333,0.0,0.5250596658711217,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.69_acc_66.02_epoch_2_time_202505090038_seed_2567.pth,2
0.6459575958065102,0.660536398467433,4739,202505090031,0.8328025477707006,0.6014234875444839,0.14,0.23076923076923078,0.5970149253731343,0.14705882352941177,0.591304347826087,0.7921241953805377,0.5909090909090909,0.1891891891891892,0.33217993079584773,0.6282722513089005,0.20408163265306123,0.5217391304347826,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_64.60_acc_66.05_epoch_41_time_202505090031_seed_4739.pth,41
0.6465944505728517,0.6616858237547892,4739,202505090031,0.8328025477707006,0.6120996441281139,0.18,0.22115384615384615,0.6368159203980099,0.19117647058823528,0.5362318840579711,0.7891361750282913,0.5910652920962199,0.22784810126582278,0.3161512027491409,0.6416040100250626,0.25742574257425743,0.5153203342618384,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_64.66_acc_66.17_epoch_42_time_202505090031_seed_4739.pth,42
0.6496135492188688,0.6593869731800767,2567,202505090038,0.8320063694267515,0.5160142348754448,0.22,0.38461538461538464,0.5646766169154229,0.11764705882352941,0.5942028985507246,0.7895731016244806,0.5753968253968254,0.275,0.41237113402061853,0.6168478260869565,0.17777777777777778,0.5290322580645161,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.96_acc_65.94_epoch_7_time_202505090038_seed_2567.pth,7
0.6545335518854816,0.6616858237547892,2567,202505090038,0.8192675159235668,0.5551601423487544,0.28,0.35096153846153844,0.6094527363184079,0.16176470588235295,0.5768115942028985,0.7903225806451613,0.5977011494252874,0.2978723404255319,0.3989071038251366,0.6298200514138818,0.21782178217821782,0.5271523178807948,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.45_acc_66.17_epoch_8_time_202505090038_seed_2567.pth,8
0.6361511314841232,0.664367816091954,4739,202505090031,0.8861464968152867,0.5587188612099644,0.08,0.16346153846153846,0.6293532338308457,0.16176470588235295,0.46956521739130436,0.7910447761194029,0.5814814814814815,0.12121212121212122,0.26053639846743293,0.6317103620474407,0.24175824175824176,0.500772797527048,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_63.62_acc_66.44_epoch_45_time_202505090031_seed_4739.pth,45
0.6446324413161897,0.6655172413793103,4739,202505090031,0.8694267515923567,0.5800711743772242,0.1,0.2644230769230769,0.6019900497512438,0.10294117647058823,0.5014492753623189,0.7907313540912382,0.5905797101449275,0.14925373134328357,0.34810126582278483,0.6393659180977543,0.16470588235294117,0.5080763582966226,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_64.46_acc_66.55_epoch_47_time_202505090031_seed_4739.pth,47
0.650507615794775,0.6674329501915709,4739,202505090031,0.8550955414012739,0.6227758007117438,0.08,0.3076923076923077,0.6243781094527363,0.20588235294117646,0.463768115942029,0.7914517317612381,0.5942275042444821,0.125,0.3764705882352941,0.6444159178433889,0.28,0.5047318611987381,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_65.05_acc_66.74_epoch_48_time_202505090031_seed_4739.pth,48
0.6492274285026676,0.6636015325670498,2567,202505090038,0.8200636942675159,0.5302491103202847,0.2,0.2403846153846154,0.664179104477612,0.11764705882352941,0.6318840579710145,0.7910906298003072,0.5719769673704415,0.25,0.3333333333333333,0.6312056737588653,0.19047619047619047,0.5554140127388535,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.92_acc_66.36_epoch_24_time_202505090038_seed_2567.pth,24
0.6506738317545504,0.6616858237547892,2567,202505090038,0.8160828025477707,0.5160142348754448,0.16,0.28365384615384615,0.6840796019900498,0.22058823529411764,0.5797101449275363,0.7896764252696457,0.571992110453649,0.21052631578947367,0.36645962732919257,0.6314580941446614,0.28846153846153844,0.5376344086021505,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.07_acc_66.17_epoch_25_time_202505090038_seed_2567.pth,25
0.6520101882737646,0.660536398467433,2567,202505090038,0.8184713375796179,0.6227758007117438,0.14,0.375,0.6194029850746269,0.23529411764705882,0.4956521739130435,0.7889485801995395,0.5902192242833052,0.18666666666666668,0.4083769633507853,0.6287878787878788,0.29357798165137616,0.5158371040723982,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.20_acc_66.05_epoch_37_time_202505090038_seed_2567.pth,37
0.6470519252882903,0.6613026819923372,2567,202505090038,0.8335987261146497,0.5480427046263345,0.14,0.2692307692307692,0.6218905472636815,0.1323529411764706,0.5884057971014492,0.7898906073179932,0.5778611632270169,0.19444444444444445,0.35782747603833864,0.6329113924050633,0.18947368421052632,0.5300261096605744,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.71_acc_66.13_epoch_38_time_202505090038_seed_2567.pth,38
0.6571962427533349,0.6685823754789272,4739,202505090031,0.8328025477707006,0.5836298932384342,0.18,0.2932692307692308,0.6368159203980099,0.20588235294117646,0.5652173913043478,0.7933257489571482,0.5985401459854015,0.23376623376623376,0.3663663663663664,0.650571791613723,0.2857142857142857,0.527027027027027,MKD_AV_LSTM,/workspace/MGLRA/save_folder/MELD/MKD_av_using_lstm/model_f1_65.72_acc_66.86_epoch_75_time_202505090031_seed_4739.pth,75
0.6496049278015854,0.6609195402298851,2567,202505090038,0.8375796178343949,0.6298932384341637,0.24,0.2980769230769231,0.6268656716417911,0.25,0.4434782608695652,0.7918705306736922,0.5870646766169154,0.2553191489361702,0.36363636363636365,0.6355611601513241,0.2786885245901639,0.5016393442622951,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.96_acc_66.09_epoch_43_time_202505090038_seed_2567.pth,43
0.6486926535440304,0.664367816091954,2567,202505090038,0.8503184713375797,0.5800711743772242,0.2,0.23076923076923078,0.6144278606965174,0.20588235294117646,0.5333333333333333,0.7928730512249443,0.5800711743772242,0.25,0.3137254901960784,0.6398963730569949,0.26666666666666666,0.5249643366619116,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.87_acc_66.44_epoch_44_time_202505090038_seed_2567.pth,44
0.6523626409055212,0.6597701149425287,2567,202505090038,0.8105095541401274,0.5373665480427047,0.2,0.2932692307692308,0.6119402985074627,0.22058823529411764,0.6405797101449275,0.790986790986791,0.5752380952380952,0.23809523809523808,0.3696969696969697,0.6332046332046332,0.2912621359223301,0.5344619105199516,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.24_acc_65.98_epoch_51_time_202505090038_seed_2567.pth,51
0.641600433592334,0.6628352490421456,2567,202505090038,0.8598726114649682,0.6298932384341637,0.12,0.21634615384615385,0.6368159203980099,0.19117647058823528,0.4434782608695652,0.79149871747893,0.5774877650897227,0.17647058823529413,0.30927835051546393,0.6344485749690211,0.2653061224489796,0.498371335504886,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.16_acc_66.28_epoch_58_time_202505090038_seed_2567.pth,58
0.6483152390590509,0.6655172413793103,2567,202505090038,0.8479299363057324,0.604982206405694,0.22,0.20673076923076922,0.6243781094527363,0.19117647058823528,0.5333333333333333,0.79388743943347,0.5821917808219178,0.2682926829268293,0.3049645390070922,0.6370558375634517,0.2736842105263158,0.5212464589235127,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.83_acc_66.55_epoch_59_time_202505090038_seed_2567.pth,59
0.6518789514989505,0.6624521072796935,2567,202505090038,0.8264331210191083,0.597864768683274,0.18,0.34615384615384615,0.6343283582089553,0.19117647058823528,0.5043478260869565,0.7878557874762808,0.5843478260869566,0.23376623376623376,0.4011142061281337,0.6423173803526449,0.25742574257425743,0.5125184094256259,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.19_acc_66.25_epoch_60_time_202505090038_seed_2567.pth,60
0.6501872948292969,0.6632183908045977,2567,202505090038,0.8495222929936306,0.5516014234875445,0.26,0.38461538461538464,0.6343283582089553,0.17647058823529413,0.4318840579710145,0.7933085501858737,0.583804143126177,0.3132530120481928,0.4134366925064599,0.6204379562043796,0.24489795918367346,0.48932676518883417,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.02_acc_66.32_epoch_65_time_202505090038_seed_2567.pth,65
0.6472923246574426,0.6666666666666666,2567,202505090038,0.8447452229299363,0.5836298932384342,0.18,0.20673076923076922,0.6766169154228856,0.1323529411764706,0.527536231884058,0.7947565543071161,0.5825932504440497,0.2465753424657534,0.30935251798561153,0.6325581395348837,0.20224719101123595,0.529839883551674,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.73_acc_66.67_epoch_71_time_202505090038_seed_2567.pth,71
0.6486742769371998,0.6651340996168582,2567,202505090038,0.8375796178343949,0.6334519572953736,0.14,0.24519230769230768,0.6467661691542289,0.17647058823529413,0.5101449275362319,0.7918705306736922,0.5903814262023217,0.2,0.33663366336633666,0.633373934226553,0.2608695652173913,0.5222551928783383,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.87_acc_66.51_epoch_75_time_202505090038_seed_2567.pth,75
0.6526594430756179,0.6704980842911877,2567,202505090038,0.8614649681528662,0.5587188612099644,0.16,0.23557692307692307,0.6194029850746269,0.19117647058823528,0.5565217391304348,0.7961736571008095,0.5847299813780261,0.2222222222222222,0.3288590604026846,0.640926640926641,0.26804123711340205,0.5325936199722607,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.27_acc_67.05_epoch_76_time_202505090038_seed_2567.pth,76
0.6283579434837958,0.6498084291187739,9478,202505090103,0.8136942675159236,0.5551601423487544,0.0,0.1875,0.6044776119402985,0.0,0.6840579710144927,0.7858515955401768,0.5662431941923775,0.0,0.2826086956521739,0.6386333771353482,0.0,0.5169769989047097,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_62.84_acc_64.98_epoch_0_time_202505090103_seed_9478.pth,0
0.6409764815610738,0.653639846743295,9478,202505090103,0.7921974522292994,0.604982206405694,0.0,0.35096153846153844,0.599502487562189,0.0,0.6579710144927536,0.7878068091844814,0.5743243243243243,0.0,0.40896358543417366,0.6418109187749668,0.0,0.5188571428571429,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.10_acc_65.36_epoch_1_time_202505090103_seed_9478.pth,1
0.6460769176223065,0.6540229885057471,9478,202505090103,0.7882165605095541,0.6120996441281139,0.08,0.33653846153846156,0.6044776119402985,0.04411764705882353,0.6521739130434783,0.7866507747318237,0.5910652920962199,0.12698412698412698,0.40114613180515757,0.6462765957446809,0.07228915662650602,0.5148741418764302,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.61_acc_65.40_epoch_2_time_202505090103_seed_9478.pth,2
0.647764813323961,0.657088122605364,9478,202505090103,0.8057324840764332,0.5907473309608541,0.12,0.30288461538461536,0.5796019900497512,0.07352941176470588,0.6666666666666666,0.79155260070395,0.5876106194690266,0.17647058823529413,0.3783783783783784,0.6340136054421769,0.11764705882352941,0.5245153933865451,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.78_acc_65.71_epoch_3_time_202505090103_seed_9478.pth,3
0.6490606229248869,0.6513409961685823,9478,202505090103,0.7691082802547771,0.6761565836298933,0.16,0.41346153846153844,0.6268656716417911,0.14705882352941177,0.5449275362318841,0.7821862348178138,0.5891472868217055,0.2222222222222222,0.4028103044496487,0.6428571428571429,0.21052631578947367,0.517193947730399,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.91_acc_65.13_epoch_8_time_202505090103_seed_9478.pth,8
0.6489781697537148,0.6574712643678161,9478,202505090103,0.7993630573248408,0.697508896797153,0.2,0.2980769230769231,0.6592039800995025,0.20588235294117646,0.4782608695652174,0.7856025039123631,0.5957446808510638,0.24096385542168675,0.35942028985507246,0.6432038834951457,0.25,0.514018691588785,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.90_acc_65.75_epoch_9_time_202505090103_seed_9478.pth,9
0.653122941877983,0.6662835249042146,9478,202505090103,0.8232484076433121,0.6156583629893239,0.24,0.22596153846153846,0.6741293532338308,0.14705882352941177,0.5565217391304348,0.7950788158400616,0.5955249569707401,0.25806451612903225,0.31756756756756754,0.6506602641056423,0.20833333333333334,0.5333333333333333,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.31_acc_66.63_epoch_10_time_202505090103_seed_9478.pth,10
0.6551372841782844,0.6670498084291188,9478,202505090103,0.8160828025477707,0.5836298932384342,0.12,0.2692307692307692,0.654228855721393,0.1323529411764706,0.6318840579710145,0.7936507936507936,0.5867620751341681,0.1791044776119403,0.35782747603833864,0.6599749058971142,0.18947368421052632,0.5409429280397022,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.51_acc_66.70_epoch_11_time_202505090103_seed_9478.pth,11
0.6349468556411108,0.657088122605364,8285,202505090110,0.8256369426751592,0.608540925266904,0.0,0.22115384615384615,0.6293532338308457,0.0,0.6028985507246377,0.7931166347992352,0.5671641791044776,0.0,0.3194444444444444,0.6380832282471627,0.0,0.5180572851805728,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_63.49_acc_65.71_epoch_0_time_202505090110_seed_8285.pth,0
0.64949780506299,0.668199233716475,8285,202505090110,0.8280254777070064,0.608540925266904,0.0,0.33653846153846156,0.6343283582089553,0.0,0.6028985507246377,0.7960199004975125,0.5826235093696763,0.0,0.4,0.6513409961685823,0.0,0.540962288686606,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_64.95_acc_66.82_epoch_1_time_202505090110_seed_8285.pth,1
0.6534857092763275,0.6708812260536399,8285,202505090110,0.8272292993630573,0.6192170818505338,0.0,0.36538461538461536,0.6442786069651741,0.014705882352941176,0.5855072463768116,0.797084771768316,0.5958904109589042,0.0,0.4233983286908078,0.6515723270440251,0.028169014084507043,0.5365205843293492,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.35_acc_67.09_epoch_2_time_202505090110_seed_8285.pth,2
0.6588349000069676,0.6704980842911877,8285,202505090110,0.8184713375796179,0.6227758007117438,0.06,0.36538461538461536,0.6393034825870647,0.11764705882352941,0.5884057971014492,0.7950502706883217,0.5922165820642978,0.10344827586206896,0.4141689373297003,0.6522842639593909,0.1839080459770115,0.5464333781965006,MKD,/workspace/MGLRA/save_folder/MELD/MKD/model_f1_65.88_acc_67.05_epoch_3_time_202505090110_seed_8285.pth,3
0.6504453018126738,0.6701149425287356,9478,202505090103,0.8606687898089171,0.5373665480427047,0.12,0.2548076923076923,0.6293532338308457,0.1323529411764706,0.5681159420289855,0.7919413919413919,0.5852713178294574,0.18181818181818182,0.35570469798657717,0.6388888888888888,0.2222222222222222,0.5318860244233379,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.04_acc_67.01_epoch_55_time_202505090103_seed_9478.pth,55
0.651830576364386,0.6632183908045977,9478,202505090103,0.8272292993630573,0.6619217081850534,0.24,0.2932692307692308,0.6417910447761194,0.2647058823529412,0.45507246376811594,0.7901140684410647,0.5914149443561209,0.2696629213483146,0.3708206686930091,0.6339066339066339,0.32727272727272727,0.5072697899838449,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.18_acc_66.32_epoch_57_time_202505090103_seed_9478.pth,57
0.6483725920369308,0.6666666666666666,9478,202505090103,0.8511146496815286,0.6512455516014235,0.08,0.28846153846153844,0.6194029850746269,0.11764705882352941,0.48405797101449277,0.7918518518518518,0.593192868719611,0.11594202898550725,0.3669724770642202,0.6392811296534018,0.19047619047619047,0.5186335403726708,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.84_acc_66.67_epoch_63_time_202505090103_seed_9478.pth,63
0.6513096950347427,0.6563218390804598,9478,202505090103,0.8073248407643312,0.5871886120996441,0.2,0.35096153846153844,0.6467661691542289,0.35294117647058826,0.48405797101449277,0.79002726918582,0.5799648506151143,0.25316455696202533,0.4,0.6388206388206388,0.32432432432432434,0.49262536873156343,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.13_acc_65.63_epoch_65_time_202505090103_seed_9478.pth,65
0.6518366525768473,0.6651340996168582,9478,202505090103,0.8359872611464968,0.6797153024911032,0.14,0.2692307692307692,0.6393034825870647,0.35294117647058826,0.43768115942028984,0.794251134644478,0.5996860282574569,0.19444444444444445,0.3660130718954248,0.6330049261083743,0.3333333333333333,0.4991735537190083,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.18_acc_66.51_epoch_68_time_202505090103_seed_9478.pth,68
0.648816165809766,0.6674329501915709,9478,202505090103,0.8726114649681529,0.5480427046263345,0.12,0.25961538461538464,0.5870646766169154,0.23529411764705882,0.5217391304347826,0.791907514450867,0.5811320754716981,0.18181818181818182,0.35064935064935066,0.6310160427807486,0.2909090909090909,0.5217391304347826,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.88_acc_66.74_epoch_69_time_202505090103_seed_9478.pth,69
0.6490545088689736,0.6636015325670498,9478,202505090103,0.8431528662420382,0.5729537366548043,0.2,0.3125,0.5945273631840796,0.11764705882352941,0.5507246376811594,0.7897091722595079,0.5875912408759124,0.2631578947368421,0.3857566765578635,0.6207792207792208,0.1951219512195122,0.5241379310344828,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.91_acc_66.36_epoch_70_time_202505090103_seed_9478.pth,70
0.6506481732058903,0.6609195402298851,9478,202505090103,0.8160828025477707,0.6583629893238434,0.22,0.28365384615384615,0.6368159203980099,0.20588235294117646,0.5072463768115942,0.788158400615148,0.584518167456556,0.23157894736842105,0.3710691823899371,0.6368159203980099,0.2916666666666667,0.5200594353640416,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.06_acc_66.09_epoch_71_time_202505090103_seed_9478.pth,71
0.6536449497258502,0.6624521072796935,9478,202505090103,0.8176751592356688,0.6014234875444839,0.3,0.30288461538461536,0.6691542288557214,0.19117647058823528,0.5014492753623189,0.7903039630627164,0.5919439579684763,0.2912621359223301,0.3795180722891566,0.6521212121212121,0.24074074074074073,0.5073313782991202,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.36_acc_66.25_epoch_74_time_202505090103_seed_9478.pth,74
0.6511427695821974,0.664367816091954,9478,202505090103,0.8455414012738853,0.6476868327402135,0.16,0.3269230769230769,0.5845771144278606,0.22058823529411764,0.4753623188405797,0.7934254762794173,0.5842696629213483,0.22535211267605634,0.38968481375358166,0.6216931216931217,0.2857142857142857,0.513302034428795,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.11_acc_66.44_epoch_77_time_202505090103_seed_9478.pth,77
0.6517993942811807,0.6590038314176245,9478,202505090103,0.8136942675159236,0.6370106761565836,0.3,0.3173076923076923,0.6666666666666666,0.3235294117647059,0.4289855072463768,0.7901043679938152,0.5888157894736842,0.2777777777777778,0.3848396501457726,0.6426858513189448,0.3235294117647059,0.4900662251655629,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.18_acc_65.90_epoch_78_time_202505090103_seed_9478.pth,78
0.6441759731804151,0.6616858237547892,9478,202505090103,0.8479299363057324,0.7153024911032029,0.1,0.3076923076923077,0.5945273631840796,0.19117647058823528,0.4057971014492754,0.7924107142857143,0.5851528384279476,0.1694915254237288,0.3798219584569733,0.6240208877284595,0.26262626262626265,0.4794520547945205,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.42_acc_66.17_epoch_83_time_202505090103_seed_9478.pth,83
0.6424095758855413,0.6639846743295019,9478,202505090103,0.856687898089172,0.6548042704626335,0.12,0.20673076923076922,0.6293532338308457,0.17647058823529413,0.4608695652173913,0.7920500552079499,0.5916398713826366,0.1791044776119403,0.3028169014084507,0.6254635352286774,0.25806451612903225,0.5063694267515924,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.24_acc_66.40_epoch_84_time_202505090103_seed_9478.pth,84
0.6498929237966174,0.6597701149425287,9478,202505090103,0.8105095541401274,0.5693950177935944,0.22,0.27884615384615385,0.6940298507462687,0.19117647058823528,0.5304347826086957,0.7912942090944423,0.5786618444846293,0.24719101123595505,0.3613707165109034,0.643598615916955,0.2736842105263158,0.5069252077562327,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_64.99_acc_65.98_epoch_85_time_202505090103_seed_9478.pth,85
0.6503645606872607,0.6551724137931034,9478,202505090103,0.7866242038216561,0.6263345195729537,0.28,0.30288461538461536,0.6990049751243781,0.3382352941176471,0.4782608695652174,0.7859984089101034,0.5876460767946577,0.29473684210526313,0.3783783783783784,0.6393629124004551,0.3333333333333333,0.4984894259818731,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.04_acc_65.52_epoch_89_time_202505090103_seed_9478.pth,89
0.6519034810548023,0.6578544061302682,9478,202505090103,0.8073248407643312,0.608540925266904,0.22,0.34134615384615385,0.5920398009950248,0.22058823529411764,0.5710144927536231,0.7875728155339806,0.5906735751295337,0.2682926829268293,0.39775910364145656,0.6279683377308707,0.2702702702702703,0.5197889182058048,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.19_acc_65.79_epoch_90_time_202505090103_seed_9478.pth,90
0.6500468924275964,0.6616858237547892,9478,202505090103,0.8375796178343949,0.697508896797153,0.24,0.2980769230769231,0.582089552238806,0.23529411764705882,0.4492753623188406,0.7930644553335846,0.5975609756097561,0.26666666666666666,0.3768996960486322,0.6215139442231076,0.2644628099173554,0.5016181229773463,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.00_acc_66.17_epoch_91_time_202505090103_seed_9478.pth,91
0.6536215188821987,0.6559386973180077,9478,202505090103,0.7882165605095541,0.6298932384341637,0.28,0.3173076923076923,0.6716417910447762,0.36764705882352944,0.4927536231884058,0.7891590275009964,0.5784313725490197,0.28865979381443296,0.3893805309734513,0.6545454545454545,0.3225806451612903,0.4978038067349927,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.36_acc_65.59_epoch_92_time_202505090103_seed_9478.pth,92
0.6510245887743319,0.6670498084291188,9478,202505090103,0.8423566878980892,0.6512455516014235,0.16,0.24519230769230768,0.6467661691542289,0.17647058823529413,0.48985507246376814,0.7960872836719338,0.5951219512195122,0.21052631578947367,0.3344262295081967,0.6451612903225806,0.25,0.5090361445783133,ORIGINAL_AV_LSTM,/workspace/MGLRA/save_folder/MELD/original_av_using_lstm/model_f1_65.10_acc_66.70_epoch_94_time_202505090103_seed_9478.pth,94
