f1_w,acc_w,seed,timestamps,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,mode,path,epoch
0.6478861585548918,0.6487985212569316,603,202505081809,0.4305555555555556,0.8408163265306122,0.5494791666666666,0.6941176470588235,0.7525083612040134,0.6062992125984252,0.40924092409240925,0.807843137254902,0.5985815602836879,0.6413043478260869,0.7487520798668885,0.6086956521739131,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_64.79_acc_64.88_epoch_8_time_202505081809_seed_603.pth,8
0.6521296076511529,0.6537276648182379,603,202505081809,0.4236111111111111,0.8530612244897959,0.5729166666666666,0.6823529411764706,0.7692307692307693,0.5905511811023622,0.4178082191780822,0.8212180746561886,0.6153846153846154,0.6270270270270271,0.7553366174055829,0.5992010652463382,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_65.21_acc_65.37_epoch_9_time_202505081809_seed_603.pth,9
0.6635275226432258,0.6654343807763401,603,202505081809,0.4791666666666667,0.8571428571428571,0.5807291666666666,0.6294117647058823,0.7926421404682275,0.6141732283464567,0.4791666666666667,0.8284023668639053,0.6134800550206327,0.6257309941520468,0.7719869706840391,0.609375,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_66.35_acc_66.54_epoch_11_time_202505081809_seed_603.pth,11
0.6717681371644153,0.6734442390634627,603,202505081809,0.4930555555555556,0.8612244897959184,0.640625,0.6470588235294118,0.7959866220735786,0.5695538057742782,0.4879725085910653,0.8473895582329317,0.6397919375812744,0.6395348837209303,0.7689822294022617,0.5986206896551725,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_67.18_acc_67.34_epoch_13_time_202505081809_seed_603.pth,13
0.6746960922204401,0.6728280961182994,603,202505081809,0.625,0.8326530612244898,0.6796875,0.6235294117647059,0.7023411371237458,0.5800524934383202,0.5421686746987951,0.8309572301425662,0.6574307304785895,0.6503067484662577,0.7420494699646644,0.5997286295793759,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_67.47_acc_67.28_epoch_17_time_202505081809_seed_603.pth,17
0.6730789642973993,0.6734442390634627,603,202505081809,0.5069444444444444,0.8122448979591836,0.6640625,0.6176470588235294,0.7792642140468228,0.5984251968503937,0.5140845070422535,0.8240165631469979,0.6463878326996197,0.6521739130434783,0.7601957585644372,0.6039735099337749,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_67.31_acc_67.34_epoch_18_time_202505081809_seed_603.pth,18
0.6763479465077685,0.6765249537892791,603,202505081809,0.5694444444444444,0.8244897959183674,0.6822916666666666,0.6176470588235294,0.7658862876254181,0.5721784776902887,0.5503355704697986,0.8261758691206544,0.6525529265255293,0.6461538461538462,0.7658862876254181,0.5948158253751705,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_67.63_acc_67.65_epoch_20_time_202505081809_seed_603.pth,20
0.6811335645587501,0.680837954405422,603,202505081809,0.6041666666666666,0.8244897959183674,0.7109375,0.6352941176470588,0.7424749163879598,0.5590551181102362,0.5576923076923077,0.8278688524590164,0.6674816625916871,0.6585365853658537,0.7615780445969125,0.5941422594142259,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_68.11_acc_68.08_epoch_21_time_202505081809_seed_603.pth,21
0.6830287411318928,0.6820702402957486,603,202505081809,0.6180555555555556,0.8244897959183674,0.7109375,0.6294117647058823,0.725752508361204,0.5748031496062992,0.5615141955835962,0.8295687885010267,0.6715867158671587,0.6604938271604939,0.7547826086956522,0.6,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_68.30_acc_68.21_epoch_22_time_202505081809_seed_603.pth,22
0.6848451726828428,0.6839186691312384,603,202505081809,0.5833333333333334,0.8163265306122449,0.7161458333333334,0.5941176470588235,0.725752508361204,0.6115485564304461,0.5581395348837209,0.8281573498964804,0.6715506715506715,0.6474358974358975,0.7508650519031141,0.6188579017264276,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_68.48_acc_68.39_epoch_24_time_202505081809_seed_603.pth,24
0.6930525488501968,0.6968576709796673,603,202505081809,0.5486111111111112,0.8530612244897959,0.796875,0.6647058823529411,0.7625418060200669,0.5144356955380578,0.5524475524475524,0.8393574297188755,0.700228832951945,0.6890243902439024,0.7625418060200669,0.5921450151057401,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_69.31_acc_69.69_epoch_28_time_202505081809_seed_603.pth,28
0.6974803297644666,0.6993222427603204,603,202505081809,0.5694444444444444,0.8653061224489796,0.7526041666666666,0.6823529411764706,0.7424749163879598,0.5616797900262467,0.5616438356164384,0.8396039603960396,0.6889153754469607,0.6966966966966966,0.7551020408163265,0.6211901306240929,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_69.75_acc_69.93_epoch_36_time_202505081809_seed_603.pth,36
0.6991070037869465,0.7005545286506469,603,202505081809,0.5277777777777778,0.8285714285714286,0.7786458333333334,0.6705882352941176,0.745819397993311,0.5826771653543307,0.5588235294117647,0.8302658486707567,0.6921296296296297,0.6930091185410334,0.7610921501706485,0.6288951841359773,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_69.91_acc_70.06_epoch_46_time_202505081809_seed_603.pth,46
0.6982375255543639,0.7024029574861368,603,202505081809,0.5,0.8612244897959184,0.7552083333333334,0.7352941176470589,0.782608695652174,0.5459317585301837,0.5393258426966292,0.816247582205029,0.6946107784431138,0.7062146892655368,0.782608695652174,0.6162962962962963,MKD,/workspace/MGLRA/save_folder/IEMOCAP/MKD/model_f1_69.82_acc_70.24_epoch_59_time_202505081809_seed_603.pth,59
0.31629929243879823,0.35243376463339493,234,202505081830,0.04861111111111111,0.8326530612244898,0.22395833333333334,0.7294117647058823,0.25752508361204013,0.1942257217847769,0.08536585365853659,0.5389696169088507,0.2594268476621418,0.3768996960486322,0.3581395348837209,0.2578397212543554,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_31.63_acc_35.24_epoch_0_time_202505081830_seed_234.pth,0
0.41539434476486686,0.43253234750462105,234,202505081830,0.2777777777777778,0.8530612244897959,0.19270833333333334,0.7176470588235294,0.5183946488294314,0.2677165354330709,0.2,0.6285714285714286,0.24382207578253706,0.5339168490153173,0.5816135084427767,0.3493150684931507,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_41.54_acc_43.25_epoch_1_time_202505081830_seed_234.pth,1
0.4976626799134528,0.492298213185459,234,202505081830,0.5,0.6408163265306123,0.24739583333333334,0.7058823529411765,0.6153846153846154,0.44881889763779526,0.30062630480167013,0.7072072072072072,0.3125,0.5607476635514018,0.6583184257602862,0.4697802197802198,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_49.77_acc_49.23_epoch_2_time_202505081830_seed_234.pth,2
0.5520453144854401,0.5539125077017868,234,202505081830,0.4722222222222222,0.7306122448979592,0.2994791666666667,0.6705882352941176,0.6655518394648829,0.5879265091863517,0.37777777777777777,0.7600849256900213,0.39451114922813035,0.5728643216080402,0.6994727592267135,0.5179190751445086,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_55.20_acc_55.39_epoch_3_time_202505081830_seed_234.pth,3
0.6027054914800316,0.596426370918053,234,202505081830,0.5138888888888888,0.746938775510204,0.5234375,0.7176470588235294,0.6354515050167224,0.5196850393700787,0.39892183288409705,0.7837259100642399,0.5544827586206896,0.6224489795918368,0.6884057971014492,0.5358592692828146,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_60.27_acc_59.64_epoch_4_time_202505081830_seed_234.pth,4
0.6407001240691924,0.6377079482439926,234,202505081830,0.4791666666666667,0.8448979591836735,0.5390625,0.7176470588235294,0.6923076923076923,0.5853018372703412,0.4011627906976744,0.8329979879275654,0.5914285714285714,0.6594594594594595,0.71875,0.5876152832674572,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_64.07_acc_63.77_epoch_5_time_202505081830_seed_234.pth,5
0.646329571281109,0.6420209488601355,234,202505081830,0.5347222222222222,0.8,0.5989583333333334,0.711764705882353,0.6923076923076923,0.5538057742782152,0.44126074498567336,0.8183716075156576,0.6224627875507442,0.654054054054054,0.7263157894736842,0.571041948579161,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_64.63_acc_64.20_epoch_7_time_202505081830_seed_234.pth,7
0.6487051022922478,0.6444855206407887,234,202505081830,0.5416666666666666,0.7959183673469388,0.6067708333333334,0.6882352941176471,0.6923076923076923,0.5669291338582677,0.45217391304347826,0.81419624217119,0.6271870794078062,0.65,0.7263157894736842,0.5767690253671562,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_64.87_acc_64.45_epoch_8_time_202505081830_seed_234.pth,8
0.6486380996907669,0.6451016635859519,234,202505081830,0.5694444444444444,0.7714285714285715,0.625,0.6588235294117647,0.7023411371237458,0.5616797900262467,0.47953216374269003,0.7875,0.633245382585752,0.6455331412103746,0.7342657342657343,0.5729585006693441,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_64.86_acc_64.51_epoch_11_time_202505081830_seed_234.pth,11
0.6510002965852774,0.6481823783117683,234,202505081830,0.6041666666666666,0.7714285714285715,0.6302083333333334,0.6764705882352942,0.705685618729097,0.5459317585301837,0.5072886297376094,0.7777777777777778,0.6326797385620915,0.6590257879656161,0.7455830388692579,0.5644504748982361,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_65.10_acc_64.82_epoch_12_time_202505081830_seed_234.pth,12
0.17726443992036964,0.1977818853974122,9711,202505081831,0.5347222222222222,0.32653061224489793,0.3177083333333333,0.0,0.0,0.11023622047244094,0.17206703910614526,0.4266666666666667,0.23552123552123552,0.0,0.0,0.17834394904458598,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_17.73_acc_19.78_epoch_0_time_202505081831_seed_9711.pth,0
0.6547811445589174,0.6512630930375847,234,202505081830,0.6736111111111112,0.7714285714285715,0.6432291666666666,0.6705882352941176,0.6789297658862876,0.5433070866141733,0.532967032967033,0.7793814432989691,0.6407263294422828,0.6551724137931034,0.7408759124087592,0.5671232876712329,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_65.48_acc_65.13_epoch_13_time_202505081830_seed_234.pth,13
0.2538016050479174,0.25939617991374,9711,202505081831,0.5,0.5795918367346938,0.3125,0.0,0.030100334448160536,0.2047244094488189,0.17560975609756097,0.6604651162790698,0.24072216649949849,0.0,0.05750798722044728,0.3023255813953488,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_25.38_acc_25.94_epoch_1_time_202505081831_seed_9711.pth,1
0.6537686489494748,0.6531115218730745,234,202505081830,0.7152777777777778,0.7755102040816326,0.6927083333333334,0.7294117647058823,0.6555183946488294,0.47506561679790027,0.5508021390374331,0.7739307535641547,0.6551724137931034,0.6702702702702703,0.7299813780260708,0.5468277945619335,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_65.38_acc_65.31_epoch_15_time_202505081830_seed_234.pth,15
0.4026204378221901,0.4282193468884781,9711,202505081831,0.0,0.8612244897959184,0.203125,0.4588235294117647,0.6053511705685619,0.3858267716535433,0.0,0.705685618729097,0.2290748898678414,0.2899628252788104,0.5848142164781907,0.4421052631578947,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_40.26_acc_42.82_epoch_2_time_202505081831_seed_9711.pth,2
0.38137657047072676,0.4651879235982748,9711,202505081831,0.0,0.8285714285714286,0.026041666666666668,0.8,0.9297658862876255,0.3359580052493438,0.0,0.7036395147313691,0.047058823529411764,0.422360248447205,0.7002518891687658,0.3867069486404834,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_38.14_acc_46.52_epoch_3_time_202505081831_seed_9711.pth,3
0.6604685376012726,0.6592729513247073,234,202505081830,0.5,0.710204081632653,0.6432291666666666,0.5529411764705883,0.7959866220735786,0.6430446194225722,0.4948453608247423,0.7665198237885462,0.6349614395886889,0.6308724832214765,0.7727272727272727,0.6056860321384425,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_66.05_acc_65.93_epoch_18_time_202505081830_seed_234.pth,18
0.4694456971518131,0.5206407886629698,9711,202505081831,0.027777777777777776,0.7836734693877551,0.1484375,0.7,0.903010033444816,0.5328083989501312,0.04819277108433735,0.7218045112781954,0.22178988326848248,0.47695390781563124,0.6994818652849741,0.5321100917431193,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_46.94_acc_52.06_epoch_4_time_202505081831_seed_9711.pth,4
0.5274649107009428,0.5440542205791744,9711,202505081831,0.11805555555555555,0.7142857142857143,0.3802083333333333,0.7,0.8193979933110368,0.47506561679790027,0.17346938775510204,0.7276507276507277,0.42196531791907516,0.5107296137339056,0.7174231332357247,0.49725274725274726,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_52.75_acc_54.41_epoch_5_time_202505081831_seed_9711.pth,5
0.6754172002143745,0.6777572396796057,234,202505081830,0.4305555555555556,0.7387755102040816,0.6171875,0.6,0.8561872909698997,0.6876640419947506,0.4806201550387597,0.776824034334764,0.6336898395721925,0.6666666666666666,0.7950310559006211,0.6359223300970874,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_67.54_acc_67.78_epoch_21_time_202505081830_seed_234.pth,21
0.5756823979023195,0.5871842267406038,9711,202505081831,0.2013888888888889,0.763265306122449,0.4479166666666667,0.6647058823529411,0.8260869565217391,0.5380577427821522,0.27488151658767773,0.7775467775467776,0.4949640287769784,0.5393794749403341,0.7201166180758017,0.5437665782493368,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_57.57_acc_58.72_epoch_6_time_202505081831_seed_9711.pth,6
0.5886194096395632,0.5958102279728897,9711,202505081831,0.2708333333333333,0.7755102040816326,0.4765625,0.6470588235294118,0.8060200668896321,0.5354330708661418,0.325,0.7883817427385892,0.5169491525423728,0.5569620253164557,0.7215568862275449,0.5418326693227091,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_58.86_acc_59.58_epoch_7_time_202505081831_seed_9711.pth,7
0.6102782278142888,0.6173752310536045,9711,202505081831,0.3333333333333333,0.8,0.546875,0.7411764705882353,0.8260869565217391,0.45931758530183725,0.39344262295081966,0.814968814968815,0.5660377358490566,0.586046511627907,0.7450980392156863,0.5102040816326531,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_61.03_acc_61.74_epoch_9_time_202505081831_seed_9711.pth,9
0.631031533073039,0.636475662353666,9711,202505081831,0.3402777777777778,0.7673469387755102,0.5078125,0.6705882352941176,0.8394648829431438,0.6194225721784777,0.3967611336032389,0.8017057569296375,0.5587392550143266,0.6212534059945504,0.7537537537537538,0.590738423028786,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_63.10_acc_63.65_epoch_10_time_202505081831_seed_9711.pth,10
0.6344452093111634,0.634011090573013,9711,202505081831,0.4861111111111111,0.7591836734693878,0.5833333333333334,0.6882352941176471,0.7692307692307693,0.5301837270341208,0.46357615894039733,0.8,0.5803108808290155,0.6290322580645161,0.7431340872374798,0.5642458100558659,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_63.44_acc_63.40_epoch_11_time_202505081831_seed_9711.pth,11
0.6818359350973642,0.6820702402957486,234,202505081830,0.5902777777777778,0.8204081632653061,0.6640625,0.6176470588235294,0.7859531772575251,0.5931758530183727,0.5448717948717948,0.7992047713717694,0.6580645161290323,0.6752411575562701,0.7742998352553542,0.6124661246612466,ORIGINAL,/workspace/MGLRA/save_folder/IEMOCAP/original/model_f1_68.18_acc_68.21_epoch_29_time_202505081830_seed_234.pth,29
0.6527037258511721,0.6543438077634011,9711,202505081831,0.4444444444444444,0.7714285714285715,0.5911458333333334,0.611764705882353,0.8193979933110368,0.6115485564304461,0.47232472324723246,0.802547770700637,0.5942408376963351,0.6322188449848024,0.7620528771384136,0.6067708333333334,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_65.27_acc_65.43_epoch_12_time_202505081831_seed_9711.pth,12
0.6591532403978174,0.6586568083795441,9711,202505081831,0.5486111111111112,0.8122448979591836,0.6145833333333334,0.6588235294117647,0.7525083612040134,0.5721784776902887,0.5180327868852459,0.8257261410788381,0.6098191214470284,0.6511627906976745,0.7425742574257426,0.5931972789115646,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_65.92_acc_65.87_epoch_15_time_202505081831_seed_9711.pth,15
0.6625250198077809,0.662969808995687,9711,202505081831,0.5,0.7714285714285715,0.5885416666666666,0.6235294117647059,0.8060200668896321,0.6351706036745407,0.5106382978723404,0.8076923076923077,0.5994694960212201,0.6463414634146342,0.7614533965244866,0.6197183098591549,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.25_acc_66.30_epoch_16_time_202505081831_seed_9711.pth,16
0.6621478914530395,0.6654343807763401,9711,202505081831,0.4444444444444444,0.8204081632653061,0.5859375,0.6764705882352942,0.822742474916388,0.6010498687664042,0.4942084942084942,0.8288659793814434,0.6016042780748663,0.6609195402298851,0.754601226993865,0.6074270557029178,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.21_acc_66.54_epoch_19_time_202505081831_seed_9711.pth,19
0.6664792579271919,0.6648182378311769,9711,202505081831,0.5486111111111112,0.7918367346938775,0.59375,0.6529411764705882,0.7224080267558528,0.6587926509186351,0.5429553264604811,0.8308351177730193,0.6031746031746031,0.6646706586826348,0.7272727272727273,0.6243781094527363,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.65_acc_66.48_epoch_23_time_202505081831_seed_9711.pth,23
0.6635321324269873,0.6685150955021565,9711,202505081831,0.4166666666666667,0.8408163265306122,0.5651041666666666,0.7352941176470589,0.8193979933110368,0.6089238845144357,0.4878048780487805,0.8340080971659919,0.6019417475728155,0.6756756756756757,0.7492354740061162,0.6097240473061761,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.35_acc_66.85_epoch_28_time_202505081831_seed_9711.pth,28
0.6723400705261269,0.6746765249537893,9711,202505081831,0.4236111111111111,0.8285714285714286,0.6770833333333334,0.5529411764705883,0.782608695652174,0.6377952755905512,0.4899598393574297,0.8353909465020576,0.6364749082007344,0.6550522648083623,0.7370078740157481,0.6295336787564767,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_67.23_acc_67.47_epoch_30_time_202505081831_seed_9711.pth,30
0.6725342584496904,0.6752926678989526,9711,202505081831,0.4166666666666667,0.8326530612244898,0.6822916666666666,0.6882352941176471,0.745819397993311,0.6036745406824147,0.4838709677419355,0.8242424242424242,0.6477132262051916,0.6964285714285714,0.7275693311582382,0.6174496644295302,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_67.25_acc_67.53_epoch_49_time_202505081831_seed_9711.pth,49
0.6743072367952029,0.6722119531731362,9711,202505081831,0.5555555555555556,0.7877551020408163,0.6796875,0.6411764705882353,0.6488294314381271,0.6666666666666666,0.5405405405405406,0.8126315789473684,0.6452410383189122,0.6942675159235668,0.6953405017921147,0.6397984886649875,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_67.43_acc_67.22_epoch_53_time_202505081831_seed_9711.pth,53
0.6678652337488219,0.674060382008626,9711,202505081831,0.3333333333333333,0.8244897959183674,0.6979166666666666,0.7411764705882353,0.7625418060200669,0.5826771653543307,0.43243243243243246,0.8096192384769539,0.6496969696969697,0.6942148760330579,0.7342995169082126,0.6201117318435754,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.79_acc_67.41_epoch_54_time_202505081831_seed_9711.pth,54
0.6681104469824316,0.6759088108441158,9711,202505081831,0.2847222222222222,0.7959183673469388,0.6145833333333334,0.6941176470588235,0.8193979933110368,0.6876640419947506,0.39805825242718446,0.8091286307053942,0.6361185983827493,0.6820809248554913,0.745814307458143,0.6445264452644527,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_66.81_acc_67.59_epoch_59_time_202505081831_seed_9711.pth,59
0.6760609415747904,0.678373382624769,9711,202505081831,0.4166666666666667,0.8285714285714286,0.703125,0.6764705882352942,0.7157190635451505,0.6272965879265092,0.47058823529411764,0.812,0.6617647058823529,0.688622754491018,0.7241962774957699,0.6373333333333333,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_67.61_acc_67.84_epoch_61_time_202505081831_seed_9711.pth,61
0.14369662039727915,0.21565003080714726,7441,202505081836,0.09722222222222222,0.004081632653061225,0.0,0.0,0.5919732441471572,0.4146981627296588,0.14507772020725387,0.007936507936507936,0.0,0.0,0.2673716012084592,0.3423618634886241,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_14.37_acc_21.57_epoch_0_time_202505081836_seed_7441.pth,0
0.28231229547318837,0.2784966112138016,7441,202505081836,0.5138888888888888,0.20408163265306123,0.21875,0.11764705882352941,0.23076923076923078,0.4068241469816273,0.2483221476510067,0.3246753246753247,0.207663782447466,0.18433179723502305,0.23711340206185566,0.4223433242506812,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_28.23_acc_27.85_epoch_1_time_202505081836_seed_7441.pth,1
0.6761335357717607,0.6796056685150955,9711,202505081831,0.4236111111111111,0.8530612244897959,0.6744791666666666,0.7176470588235294,0.7525083612040134,0.5958005249343832,0.4860557768924303,0.8293650793650794,0.6491228070175439,0.6951566951566952,0.7328990228013029,0.6236263736263736,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_67.61_acc_67.96_epoch_63_time_202505081831_seed_9711.pth,63
0.3489836420542258,0.34935304990757854,7441,202505081836,0.4236111111111111,0.5918367346938775,0.3359375,0.5588235294117647,0.16387959866220736,0.23097112860892388,0.3620178041543027,0.6131078224101479,0.26791277258566976,0.3350970017636684,0.2699724517906336,0.3241252302025783,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_34.90_acc_34.94_epoch_2_time_202505081836_seed_7441.pth,2
0.43783505123294614,0.4510166358595194,7441,202505081836,0.4722222222222222,0.8163265306122449,0.14583333333333334,0.4647058823529412,0.38127090301003347,0.5643044619422573,0.327710843373494,0.7092198581560284,0.2,0.3574660633484163,0.5010989010989011,0.5308641975308642,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_43.78_acc_45.10_epoch_3_time_202505081836_seed_7441.pth,3
0.45939328142064334,0.47997535428219346,7441,202505081836,0.3333333333333333,0.7591836734693878,0.14322916666666666,0.7294117647058823,0.6688963210702341,0.4356955380577428,0.32653061224489793,0.7181467181467182,0.21153846153846154,0.43738977072310403,0.6472491909385113,0.4554183813443073,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_45.94_acc_48.00_epoch_4_time_202505081836_seed_7441.pth,4
0.5181141739076777,0.5218730745532963,7441,202505081836,0.3680555555555556,0.7183673469387755,0.4348958333333333,0.788235294117647,0.6421404682274248,0.32808398950131235,0.36177474402730375,0.7318087318087318,0.4507422402159244,0.50853889943074,0.6541737649063032,0.4051863857374392,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_51.81_acc_52.19_epoch_5_time_202505081836_seed_7441.pth,5
0.5740722473725786,0.574245224892175,7441,202505081836,0.4791666666666667,0.7714285714285715,0.5026041666666666,0.6529411764705882,0.6622073578595318,0.45144356955380577,0.4339622641509434,0.7529880478087649,0.5092348284960422,0.5508684863523573,0.6839378238341969,0.5014577259475219,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_57.41_acc_57.42_epoch_6_time_202505081836_seed_7441.pth,6
0.6016792058107778,0.600739371534196,7441,202505081836,0.5486111111111112,0.7510204081632653,0.5104166666666666,0.6882352941176471,0.7090301003344481,0.49081364829396323,0.4968553459119497,0.7763713080168776,0.5212765957446809,0.5864661654135338,0.7210884353741497,0.5230769230769231,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_60.17_acc_60.07_epoch_7_time_202505081836_seed_7441.pth,7
0.6124860176147953,0.609981515711645,7441,202505081836,0.625,0.8122448979591836,0.5338541666666666,0.6823529411764706,0.5652173913043478,0.5538057742782152,0.4891304347826087,0.7991967871485943,0.5548037889039242,0.6236559139784946,0.6462715105162524,0.5656836461126006,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_61.25_acc_61.00_epoch_8_time_202505081836_seed_7441.pth,8
0.618159039447271,0.6142945163277881,7441,202505081836,0.6180555555555556,0.763265306122449,0.5338541666666666,0.711764705882353,0.6354515050167224,0.5380577427821522,0.483695652173913,0.7906976744186046,0.560875512995896,0.6237113402061856,0.6859205776173285,0.5601092896174863,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_61.82_acc_61.43_epoch_9_time_202505081836_seed_7441.pth,9
0.6358818518669721,0.6327788046826864,7441,202505081836,0.6180555555555556,0.7836734693877551,0.5286458333333334,0.6647058823529411,0.6354515050167224,0.6299212598425197,0.5100286532951289,0.8084210526315789,0.5631067961165048,0.6494252873563219,0.6846846846846847,0.6015037593984962,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_63.59_acc_63.28_epoch_10_time_202505081836_seed_7441.pth,10
0.6414735416639843,0.6401725200246458,7441,202505081836,0.6111111111111112,0.8285714285714286,0.5338541666666666,0.711764705882353,0.6755852842809364,0.5774278215223098,0.5131195335276968,0.8268839103869654,0.5702364394993046,0.6487935656836461,0.7075306479859895,0.5874499332443258,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_64.15_acc_64.02_epoch_11_time_202505081836_seed_7441.pth,11
0.6510214802312292,0.6469500924214417,7441,202505081836,0.6597222222222222,0.8163265306122449,0.5807291666666666,0.6588235294117647,0.6421404682274248,0.5984251968503937,0.5205479452054794,0.8333333333333334,0.590728476821192,0.6588235294117647,0.6994535519125683,0.6023778071334214,MKD_AV_LSTM,/workspace/MGLRA/save_folder/IEMOCAP/MKD_av_using_lstm/model_f1_65.10_acc_64.70_epoch_12_time_202505081836_seed_7441.pth,12
